#name, A, B, C, D, E, F
|A/cattle/South_Dakota/24-010354-012/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
85.7/50, 0.996725663330729, 7.039198509690936e-06, 6.811059745095964e-07, 7.657628977554096e-07, 0.0032556068131394987, 1.0243788749629595e-05
87.7/73, 0.9997659111523847, 5.150197250057705e-06, 3.9407294680226564e-07, 4.526869931845586e-07, 0.00022038247028006086, 7.709420145101393e-06
|A/cattle/USA/24-012346-021/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/38, 0.9999288159452555, 5.034575748538321e-06, 3.7758780373756114e-07, 4.3467534148501203e-07, 5.7787158127421246e-05, 7.550057723220209e-06
|A/cattle/USA/24-012346-001/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/82, 0.9999375511285037, 5.027920265194636e-06, 3.766910821047992e-07, 4.336943674885013e-07, 4.906996616066132e-05, 7.540599620747803e-06
|A/cattle/USA/24-012346-013/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000056, 0.9999381611292323, 5.0242151283303944e-06, 3.765821609261711e-07, 4.335669822367066e-07, 4.8471207109788165e-05, 7.533299386424209e-06
|A/cattle/USA/24-012346-005/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-05-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000057, 0.9999410112567974, 4.896800048838895e-06, 3.722575427813284e-07, 4.2833836120765745e-07, 4.598038296532977e-05, 7.310964284433797e-06
|A/cattle/USA/24-012346-017/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/USA/24-012346-009/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/50, 0.9432737328395892, 2.757313109212441e-05, 4.815431842692278e-06, 5.219222985442778e-06, 0.05665311683507872, 3.5542539411807084e-05
|A/chicken/Kansas/24-010482-001/2024|H5N1|PB2||B3.13|poultry|Kansas|2024-04-08, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
86.2/97, 0.9969009396905869, 6.856481914810042e-06, 6.739389195920566e-07, 7.572124899357447e-07, 0.003080842888829593, 9.92978725907528e-06
|A/cattle/USA/24-012225-029/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-04-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000060, 0.9997752993528415, 5.14162773835525e-06, 3.9322166437745045e-07, 4.517556626850757e-07, 0.00021101887389603834, 7.695168197216971e-06
|A/cattle/USA/24-012225-023/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-04-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000061, 0.999929327326368, 5.034058821788808e-06, 3.7753588822780177e-07, 4.346185082927861e-07, 5.727729688607514e-05, 7.549163527817556e-06
|A/cattle/USA/24-012225-001/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-04-27, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000062, 0.9999377217473318, 5.024554183541285e-06, 3.7662750048043665e-07, 4.3361659601967136e-07, 4.8909672788278406e-05, 7.5337816001547605e-06
|A/cattle/USA/24-012225-014/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-04-27, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000063, 0.9999409889151617, 4.8968180200289406e-06, 3.7225994547228803e-07, 4.283409891040352e-07, 4.600267582188886e-05, 7.310990061592474e-06
|A/cattle/USA/24-012225-033/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-04-27, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
