#name, A, B, C, D, E, F
77.5/74, 0.9963172385916638, 0.003442448610857968, 1.2864420161463273e-06, 1.2746508613211733e-06, 0.00021561517896954565, 2.213652563115218e-05
0/37, 0.9995531378389871, 0.0002457430674334039, 7.585890852787637e-07, 7.41960681405814e-07, 0.00018683189215034363, 1.278665166268116e-05
72.2/94, 0.9997758448364625, 5.541674811455257e-05, 7.038827553759469e-07, 6.876598810322619e-07, 0.00015606666892267694, 1.1280203863802203e-05
|A/cattle/USA/24-013710-007/2024|H5N1|NA|||cattle|USA|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/USA/24-013710-002/2024|H5N1|NA|||cattle|USA|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
71.6/94, 0.9997758448364625, 5.541674811455257e-05, 7.038827553759469e-07, 6.876598810322619e-07, 0.00015606666892267694, 1.1280203863802203e-05
|A/cattle/USA/24-013710-004/2024|H5N1|NA|||cattle|USA|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/USA/24-013710-003/2024|H5N1|NA|||cattle|USA|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/88, 0.9995784898514356, 0.00023414328417283782, 7.471785712069084e-07, 7.308817585429814e-07, 0.00017352918090676538, 1.2359623155081278e-05
|A/cattle/USA/24-011573-004/2024|H5N1|NA||B3.13|cattle|Idaho|2024-04-22, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000051, 0.999759553831732, 5.797512535343716e-05, 7.148910134191577e-07, 6.983351824183142e-07, 0.00016937204872393614, 1.1685767994633614e-05
|A/cattle/USA/24-012341-002/2024|H5N1|NA||B3.13|cattle|USA|2024-05-07, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000052, 0.9997696586194732, 4.830157611955671e-05, 7.130706001020621e-07, 6.965008870083018e-07, 0.00016898635395271684, 1.1643878967354455e-05
|A/cattle/USA/24-011573-005/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000053, 0.9997702270921618, 4.777038327985482e-05, 7.129692254427425e-07, 6.963987706166974e-07, 0.00016895175417987448, 1.1641402382312973e-05
|A/cattle/USA/24-013170-012/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000054, 0.9997702594595651, 4.7741213754784756e-05, 7.129635784302447e-07, 6.963930840915291e-07, 0.00016894871017376274, 1.1641259843913014e-05
|A/cattle/USA/24-013710-009/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000055, 0.9997702613348141, 4.7739611903249693e-05, 7.129632621607424e-07, 6.963927657414703e-07, 0.00016894844549566928, 1.1641251759145953e-05
|A/cattle/USA/24-012341-020/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000056, 0.9997702614461237, 4.773952393235701e-05, 7.129632442797957e-07, 6.963927477535266e-07, 0.00016894842264819502, 1.1641251303837085e-05
|A/cattle/USA/24-012341-021/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
